"depvar","income","agehed","rooms","region","ic","oc","idx.household","idx.heating"
FALSE,2,60,6,"valley", 757.48,151.220,449,gc
TRUE,2,60,6,"valley", 822.16,143.490,449,gr
FALSE,2,60,6,"valley", 996.68,230.470,449,hp
FALSE,2,30,5,"scostl", 985.87,591.690,450,ec
FALSE,2,30,5,"scostl", 997.73,546.840,450,er
FALSE,2,30,5,"scostl", 840.59,163.960,450,gc
TRUE,2,30,5,"scostl", 987.04,179.860,450,gr
FALSE,2,30,5,"scostl",1181.10,282.630,450,hp
FALSE,5,60,3,"valley", 694.20,518.740,451,ec
FALSE,5,60,3,"valley", 828.46,371.340,451,er
FALSE,5,60,3,"valley", 738.09,160.380,451,gc
TRUE,5,60,3,"valley", 850.74,132.990,451,gr
FALSE,5,60,3,"valley", 824.43,158.350,451,hp
TRUE,7,30,7,"ncostl", 728.77,447.790,452,ec
FALSE,7,30,7,"ncostl", 933.96,428.890,452,er
FALSE,7,30,7,"ncostl", 683.89,156.900,452,gc
FALSE,7,30,7,"ncostl", 967.88,146.870,452,gr
FALSE,7,30,7,"ncostl",1061.10,217.730,452,hp
FALSE,7,25,3,"scostl",1003.40,571.970,453,ec
FALSE,7,25,3,"scostl",1225.00,501.090,453,er
TRUE,7,25,3,"scostl", 936.46,174.530,453,gc
FALSE,7,25,3,"scostl",1049.60,181.960,453,gr
FALSE,7,25,3,"scostl",1326.20,292.190,453,hp
FALSE,7,35,3,"scostl", 720.90,343.340,454,ec
FALSE,7,35,3,"scostl", 687.87,345.650,454,er
FALSE,7,35,3,"scostl", 617.38,147.210,454,gc
FALSE,7,35,3,"scostl", 612.46,117.030,454,gr
TRUE,7,35,3,"scostl", 926.10,176.180,454,hp
TRUE,3,35,6,"ncostl", 744.61,428.950,455,ec
FALSE,3,35,6,"ncostl", 880.27,373.070,455,er
FALSE,3,35,6,"ncostl", 767.10,156.910,455,gc
FALSE,3,35,6,"ncostl", 863.05,147.470,455,gr
FALSE,3,35,6,"ncostl",1018.50,211.010,455,hp
TRUE,7,45,2,"ncostl", 865.07,517.640,456,ec
FALSE,7,45,2,"ncostl",1019.20,510.590,456,er
FALSE,7,45,2,"ncostl", 858.44,186.300,456,gc
FALSE,7,45,2,"ncostl",1093.50,189.550,456,gr
FALSE,7,45,2,"ncostl",1213.20,233.240,456,hp
FALSE,2,50,4,"mountn", 835.40,476.290,457,ec
FALSE,2,50,4,"mountn",1144.10,505.250,457,er
TRUE,2,50,4,"mountn", 926.66,196.480,457,gc
FALSE,2,50,4,"mountn",1041.60,167.750,457,gr
FALSE,2,50,4,"mountn",1180.40,229.690,457,hp
FALSE,6,30,5,"scostl", 891.20,564.430,458,ec
FALSE,6,30,5,"scostl",1092.50,520.770,458,er
TRUE,6,30,5,"scostl", 899.64,162.010,458,gc
FALSE,6,30,5,"scostl", 923.83,143.860,458,gr
FALSE,6,30,5,"scostl",1094.00,216.060,458,hp
FALSE,4,45,4,"ncostl", 818.13,487.850,459,ec
FALSE,4,45,4,"ncostl",1042.70,465.690,459,er
FALSE,4,45,4,"ncostl", 790.50,183.960,459,gc
TRUE,4,45,4,"ncostl",1083.00,182.290,459,gr
FALSE,4,45,4,"ncostl",1119.90,232.710,459,hp
FALSE,7,25,7,"ncostl", 884.21,466.160,460,ec
FALSE,7,25,7,"ncostl",1147.80,517.240,460,er
TRUE,7,25,7,"ncostl", 848.83,191.550,460,gc
FALSE,7,25,7,"ncostl", 973.17,173.220,460,gr
FALSE,7,25,7,"ncostl",1173.30,205.950,460,hp
FALSE,5,30,7,"scostl", 797.12,425.260,461,ec
FALSE,5,30,7,"scostl", 781.60,365.870,461,er
TRUE,5,30,7,"scostl", 679.29,175.030,461,gc
FALSE,5,30,7,"scostl", 797.49,153.720,461,gr
FALSE,5,30,7,"scostl",1023.50,205.830,461,hp
FALSE,2,30,6,"ncostl", 839.84,479.370,462,ec
FALSE,2,30,6,"ncostl",1032.00,419.810,462,er
TRUE,2,30,6,"ncostl", 801.32,184.920,462,gc
FALSE,2,30,6,"ncostl",1035.00,156.230,462,gr
FALSE,2,30,6,"ncostl",1082.90,239.170,462,hp
FALSE,4,55,5,"ncostl",1077.00,596.150,463,ec
FALSE,4,55,5,"ncostl",1127.40,547.380,463,er
FALSE,4,55,5,"ncostl", 912.38,212.930,463,gc
TRUE,4,55,5,"ncostl",1161.90,211.350,463,gr
FALSE,4,55,5,"ncostl",1321.90,292.740,463,hp
FALSE,4,30,7,"scostl", 491.92,335.420,464,ec
FALSE,4,30,7,"scostl", 746.54,302.520,464,er
TRUE,4,30,7,"scostl", 630.56,113.870,464,gc
FALSE,4,30,7,"scostl", 705.71,131.260,464,gr
FALSE,4,30,7,"scostl", 994.07,150.450,464,hp
FALSE,6,65,2,"mountn",1007.90,588.490,465,ec
TRUE,6,65,2,"mountn",1211.60,419.870,465,er
FALSE,6,65,2,"mountn",1023.80,196.270,465,gc
FALSE,6,65,2,"mountn",1130.80,199.690,465,gr
FALSE,6,65,2,"mountn",1308.20,243.340,465,hp
FALSE,4,60,5,"valley", 933.87,516.850,466,ec
FALSE,4,60,5,"valley",1111.30,432.160,466,er
TRUE,4,60,5,"valley", 821.36,190.820,466,gc
FALSE,4,60,5,"valley",1082.60,172.470,466,gr
FALSE,4,60,5,"valley",1219.20,231.350,466,hp
FALSE,5,50,2,"scostl", 855.02,586.130,467,ec
FALSE,5,50,2,"scostl",1132.40,456.270,467,er
FALSE,5,50,2,"scostl", 815.50,163.650,467,gc
TRUE,5,50,2,"scostl",1048.70,161.320,467,gr
FALSE,5,50,2,"scostl",1139.20,237.520,467,hp
FALSE,2,40,3,"ncostl", 986.74,450.640,468,ec
FALSE,2,40,3,"ncostl",1194.50,454.980,468,er
TRUE,2,40,3,"ncostl", 938.01,201.710,468,gc
FALSE,2,40,3,"ncostl",1081.70,201.220,468,gr
FALSE,2,40,3,"ncostl",1316.30,290.560,468,hp
FALSE,7,45,6,"scostl", 848.81,485.800,469,ec
FALSE,7,45,6,"scostl", 933.97,426.770,469,er
FALSE,7,45,6,"scostl", 873.00,192.800,469,gc
TRUE,7,45,6,"scostl", 809.28,160.190,469,gr
FALSE,7,45,6,"scostl",1018.50,252.790,469,hp
FALSE,7,35,5,"ncostl", 665.94,447.370,470,ec
FALSE,7,35,5,"ncostl", 878.97,398.040,470,er
FALSE,7,35,5,"ncostl", 751.13,153.340,470,gc
TRUE,7,35,5,"ncostl", 898.65,136.730,470,gr
FALSE,7,35,5,"ncostl",1039.10,178.590,470,hp
FALSE,2,50,3,"scostl",1077.30,510.620,471,ec
FALSE,2,50,3,"scostl",1061.40,575.800,471,er
FALSE,2,50,3,"scostl", 939.20,171.870,471,gc
TRUE,2,50,3,"scostl",1133.10,191.400,471,gr
FALSE,2,50,3,"scostl",1278.90,236.120,471,hp
FALSE,2,55,3,"valley", 821.51,481.470,472,ec
FALSE,2,55,3,"valley",1274.20,443.260,472,er
TRUE,2,55,3,"valley", 786.19,160.180,472,gc
FALSE,2,55,3,"valley", 931.66,150.790,472,gr
FALSE,2,55,3,"valley",1049.30,238.100,472,hp
TRUE,2,65,7,"ncostl", 844.49,497.550,473,ec
FALSE,2,65,7,"ncostl",1057.00,397.700,473,er
FALSE,2,65,7,"ncostl", 824.49,176.160,473,gc
FALSE,2,65,7,"ncostl",1014.50,165.520,473,gr
FALSE,2,65,7,"ncostl", 956.99,245.960,473,hp
FALSE,5,30,3,"mountn", 551.01,383.370,474,ec
FALSE,5,30,3,"mountn", 792.56,263.570,474,er
TRUE,5,30,3,"mountn", 557.63,128.910,474,gc
FALSE,5,30,3,"mountn", 657.09,121.340,474,gr
FALSE,5,30,3,"mountn", 762.31,140.240,474,hp
FALSE,5,50,5,"valley",1029.20,590.580,475,ec
FALSE,5,50,5,"valley",1275.00,503.300,475,er
TRUE,5,50,5,"valley", 851.18,182.510,475,gc
FALSE,5,50,5,"valley",1090.80,193.710,475,gr
FALSE,5,50,5,"valley",1199.90,238.900,475,hp
FALSE,7,30,3,"mountn", 740.53,410.400,476,ec
FALSE,7,30,3,"mountn", 833.41,360.180,476,er
FALSE,7,30,3,"mountn", 647.17,132.760,476,gc
TRUE,7,30,3,"mountn", 709.30, 88.107,476,gr
FALSE,7,30,3,"mountn", 850.05,179.790,476,hp
FALSE,2,40,3,"mountn", 740.79,418.170,477,ec
TRUE,2,40,3,"mountn", 842.66,379.190,477,er
FALSE,2,40,3,"mountn", 665.68,137.660,477,gc
FALSE,2,40,3,"mountn", 778.40,132.970,477,gr
FALSE,2,40,3,"mountn", 916.91,200.760,477,hp
FALSE,2,50,4,"mountn", 611.52,497.280,478,ec
FALSE,2,50,4,"mountn", 963.83,439.140,478,er
TRUE,2,50,4,"mountn", 673.69,158.910,478,gc
FALSE,2,50,4,"mountn", 832.85,155.300,478,gr
FALSE,2,50,4,"mountn", 862.61,179.360,478,hp
TRUE,3,30,2,"scostl", 848.33,493.400,479,ec
FALSE,3,30,2,"scostl", 971.24,392.940,479,er
FALSE,3,30,2,"scostl", 679.63,166.390,479,gc
FALSE,3,30,2,"scostl", 994.17,148.760,479,gr
FALSE,3,30,2,"scostl",1108.40,184.220,479,hp
FALSE,3,50,2,"scostl", 580.44,339.260,480,ec
TRUE,3,50,2,"scostl", 800.33,427.510,480,er
FALSE,3,50,2,"scostl", 529.22,142.690,480,gc
FALSE,3,50,2,"scostl", 683.17,110.270,480,gr
FALSE,3,50,2,"scostl", 925.69,173.370,480,hp
FALSE,5,40,6,"valley", 933.53,545.010,481,ec
FALSE,5,40,6,"valley",1077.60,501.330,481,er
FALSE,5,40,6,"valley", 899.33,188.320,481,gc
TRUE,5,40,6,"valley", 860.48,163.280,481,gr
FALSE,5,40,6,"valley",1032.20,212.580,481,hp
FALSE,4,60,6,"valley", 954.32,526.700,482,ec
FALSE,4,60,6,"valley",1258.30,544.740,482,er
TRUE,4,60,6,"valley",1026.10,186.140,482,gc
FALSE,4,60,6,"valley",1210.50,186.690,482,gr
FALSE,4,60,6,"valley",1348.70,275.420,482,hp
FALSE,5,25,3,"ncostl", 667.74,420.730,483,ec
TRUE,5,25,3,"ncostl", 678.27,344.600,483,er
FALSE,5,25,3,"ncostl", 639.39,152.860,483,gc
FALSE,5,25,3,"ncostl", 761.40, 95.942,483,gr
FALSE,5,25,3,"ncostl", 806.21,175.220,483,hp
TRUE,3,20,5,"mountn", 796.91,396.640,484,ec
FALSE,3,20,5,"mountn",1028.50,427.350,484,er
FALSE,3,20,5,"mountn", 815.82,179.470,484,gc
FALSE,3,20,5,"mountn", 962.48,160.610,484,gr
FALSE,3,20,5,"mountn", 932.12,227.330,484,hp
FALSE,6,20,2,"ncostl",1079.90,519.600,485,ec
FALSE,6,20,2,"ncostl",1112.30,530.390,485,er
TRUE,6,20,2,"ncostl", 852.20,197.520,485,gc
FALSE,6,20,2,"ncostl",1098.20,181.540,485,gr
FALSE,6,20,2,"ncostl",1107.20,241.650,485,hp
FALSE,3,40,5,"ncostl", 762.92,449.000,486,ec
FALSE,3,40,5,"ncostl", 904.27,380.560,486,er
FALSE,3,40,5,"ncostl", 695.33,160.630,486,gc
TRUE,3,40,5,"ncostl", 693.55,151.780,486,gr
FALSE,3,40,5,"ncostl", 939.20,213.060,486,hp
TRUE,4,65,5,"valley", 687.19,373.920,487,ec
FALSE,4,65,5,"valley", 847.28,355.730,487,er
FALSE,4,65,5,"valley", 611.84,137.670,487,gc
FALSE,4,65,5,"valley", 688.73,109.690,487,gr
FALSE,4,65,5,"valley", 823.23,163.530,487,hp
TRUE,7,20,2,"scostl", 853.06,432.300,488,ec
FALSE,7,20,2,"scostl",1140.30,452.390,488,er
FALSE,7,20,2,"scostl", 829.43,179.900,488,gc
FALSE,7,20,2,"scostl", 955.41,165.390,488,gr
FALSE,7,20,2,"scostl", 994.72,242.230,488,hp
FALSE,3,20,7,"ncostl", 830.72,505.370,489,ec
TRUE,3,20,7,"ncostl",1045.50,479.650,489,er
FALSE,3,20,7,"ncostl", 808.14,218.270,489,gc
FALSE,3,20,7,"ncostl",1129.40,173.610,489,gr
FALSE,3,20,7,"ncostl",1158.20,280.390,489,hp
FALSE,6,55,3,"ncostl", 585.00,420.620,490,ec
FALSE,6,55,3,"ncostl", 800.49,316.600,490,er
FALSE,6,55,3,"ncostl", 632.92,162.210,490,gc
TRUE,6,55,3,"ncostl", 818.03,121.660,490,gr
FALSE,6,55,3,"ncostl", 886.42,189.060,490,hp
FALSE,7,50,4,"mountn", 796.85,428.040,491,ec
TRUE,7,50,4,"mountn",1027.60,378.050,491,er
FALSE,7,50,4,"mountn", 696.12,172.150,491,gc
FALSE,7,50,4,"mountn", 920.04,167.230,491,gr
FALSE,7,50,4,"mountn", 953.34,257.030,491,hp
FALSE,3,30,2,"ncostl", 938.86,402.560,492,ec
FALSE,3,30,2,"ncostl",1044.00,460.880,492,er
TRUE,3,30,2,"ncostl", 732.49,185.200,492,gc
FALSE,3,30,2,"ncostl", 959.26,152.570,492,gr
FALSE,3,30,2,"ncostl",1060.00,274.800,492,hp
FALSE,4,65,2,"ncostl", 726.41,497.770,493,ec
FALSE,4,65,2,"ncostl", 972.72,413.510,493,er
TRUE,4,65,2,"ncostl", 829.72,176.630,493,gc
FALSE,4,65,2,"ncostl", 946.51,164.610,493,gr
FALSE,4,65,2,"ncostl",1188.90,205.020,493,hp
FALSE,3,65,5,"ncostl", 641.71,376.560,494,ec
FALSE,3,65,5,"ncostl", 891.47,407.380,494,er
TRUE,3,65,5,"ncostl", 708.34,150.390,494,gc
FALSE,3,65,5,"ncostl", 799.75,142.010,494,gr
FALSE,3,65,5,"ncostl", 850.80,156.850,494,hp
FALSE,7,30,5,"ncostl",1002.80,649.530,495,ec
FALSE,7,30,5,"ncostl",1196.00,575.850,495,er
TRUE,7,30,5,"ncostl", 984.84,201.150,495,gc
FALSE,7,30,5,"ncostl",1034.50,184.270,495,gr
FALSE,7,30,5,"ncostl",1185.80,286.820,495,hp
FALSE,5,55,6,"scostl",1110.10,684.480,496,ec
FALSE,5,55,6,"scostl",1223.90,512.190,496,er
FALSE,5,55,6,"scostl",1011.50,214.580,496,gc
FALSE,5,55,6,"scostl",1257.20,169.680,496,gr
TRUE,5,55,6,"scostl",1299.00,277.580,496,hp
FALSE,2,45,5,"valley", 788.58,461.640,497,ec
FALSE,2,45,5,"valley",1067.40,402.000,497,er
TRUE,2,45,5,"valley", 763.27,189.920,497,gc
FALSE,2,45,5,"valley", 888.14,152.400,497,gr
FALSE,2,45,5,"valley",1032.80,194.760,497,hp
FALSE,3,50,3,"scostl", 943.63,549.800,498,ec
TRUE,3,50,3,"scostl",1191.00,519.210,498,er
FALSE,3,50,3,"scostl", 901.13,216.580,498,gc
FALSE,3,50,3,"scostl",1088.10,188.380,498,gr
FALSE,3,50,3,"scostl",1156.30,248.660,498,hp
FALSE,4,25,7,"ncostl", 826.57,415.850,499,ec
FALSE,4,25,7,"ncostl", 999.34,406.950,499,er
TRUE,4,25,7,"ncostl", 774.25,165.500,499,gc
FALSE,4,25,7,"ncostl", 780.82,165.250,499,gr
FALSE,4,25,7,"ncostl",1059.90,158.550,499,hp
FALSE,5,40,7,"mountn", 763.87,518.290,500,ec
FALSE,5,40,7,"mountn", 927.41,432.010,500,er
TRUE,5,40,7,"mountn", 704.06,157.360,500,gc
FALSE,5,40,7,"mountn",1011.00,178.790,500,gr
FALSE,5,40,7,"mountn",1061.00,227.380,500,hp
FALSE,5,40,3,"scostl", 860.86,488.600,501,ec
FALSE,5,40,3,"scostl", 924.87,415.590,501,er
TRUE,5,40,3,"scostl", 790.09,171.030,501,gc
FALSE,5,40,3,"scostl", 848.81,161.400,501,gr
FALSE,5,40,3,"scostl", 993.90,225.440,501,hp
FALSE,4,25,2,"ncostl", 844.20,619.000,502,ec
FALSE,4,25,2,"ncostl",1030.20,496.120,502,er
TRUE,4,25,2,"ncostl", 955.13,176.550,502,gc
FALSE,4,25,2,"ncostl",1041.90,182.150,502,gr
FALSE,4,25,2,"ncostl",1088.90,229.980,502,hp
FALSE,7,55,2,"valley", 811.17,394.760,503,ec
TRUE,7,55,2,"valley", 904.07,402.010,503,er
FALSE,7,55,2,"valley", 681.53,155.100,503,gc
FALSE,7,55,2,"valley", 956.84,137.640,503,gr
FALSE,7,55,2,"valley", 951.18,220.600,503,hp
FALSE,2,40,3,"ncostl", 677.61,460.300,504,ec
FALSE,2,40,3,"ncostl", 992.89,397.430,504,er
TRUE,2,40,3,"ncostl", 826.07,165.280,504,gc
FALSE,2,40,3,"ncostl", 737.22,158.750,504,gr
FALSE,2,40,3,"ncostl",1059.70,187.390,504,hp
FALSE,5,65,4,"valley", 604.69,263.650,505,ec
FALSE,5,65,4,"valley", 737.82,383.150,505,er
TRUE,5,65,4,"valley", 698.69,121.440,505,gc
FALSE,5,65,4,"valley", 744.66,112.680,505,gr
FALSE,5,65,4,"valley", 915.24,188.350,505,hp
FALSE,3,20,6,"ncostl", 780.74,448.510,506,ec
FALSE,3,20,6,"ncostl",1148.70,478.200,506,er
FALSE,3,20,6,"ncostl", 843.34,164.490,506,gc
TRUE,3,20,6,"ncostl", 964.67,155.270,506,gr
FALSE,3,20,6,"ncostl",1078.50,187.750,506,hp
FALSE,3,65,2,"scostl", 769.48,490.120,507,ec
FALSE,3,65,2,"scostl", 963.78,455.880,507,er
FALSE,3,65,2,"scostl", 788.59,172.760,507,gc
TRUE,3,65,2,"scostl", 927.72,130.550,507,gr
FALSE,3,65,2,"scostl", 972.63,194.170,507,hp
FALSE,2,25,4,"ncostl", 759.06,393.680,508,ec
FALSE,2,25,4,"ncostl", 832.32,369.400,508,er
TRUE,2,25,4,"ncostl", 654.73,142.690,508,gc
FALSE,2,25,4,"ncostl", 841.65,140.290,508,gr
FALSE,2,25,4,"ncostl", 807.37,243.600,508,hp
FALSE,4,65,4,"scostl", 625.77,468.640,509,ec
FALSE,4,65,4,"scostl", 937.28,380.240,509,er
TRUE,4,65,4,"scostl", 635.25,162.010,509,gc
FALSE,4,65,4,"scostl", 936.49,137.850,509,gr
FALSE,4,65,4,"scostl",1047.00,172.190,509,hp
FALSE,4,25,4,"mountn", 864.37,528.770,510,ec
FALSE,4,25,4,"mountn",1113.80,491.570,510,er
TRUE,4,25,4,"mountn", 825.13,191.620,510,gc
FALSE,4,25,4,"mountn", 998.26,156.580,510,gr
FALSE,4,25,4,"mountn",1160.70,271.100,510,hp
FALSE,6,30,7,"scostl", 688.72,346.850,511,ec
TRUE,6,30,7,"scostl", 785.01,344.070,511,er
FALSE,6,30,7,"scostl", 611.20,133.270,511,gc
FALSE,6,30,7,"scostl", 822.17,108.390,511,gr
FALSE,6,30,7,"scostl", 802.44,179.330,511,hp
FALSE,5,35,3,"scostl", 935.98,494.810,512,ec
FALSE,5,35,3,"scostl",1044.00,453.200,512,er
TRUE,5,35,3,"scostl", 906.51,181.080,512,gc
FALSE,5,35,3,"scostl", 960.64,155.050,512,gr
FALSE,5,35,3,"scostl",1022.30,219.920,512,hp
FALSE,4,40,5,"valley", 926.60,471.390,513,ec
FALSE,4,40,5,"valley",1033.80,431.740,513,er
FALSE,4,40,5,"valley", 695.97,169.910,513,gc
FALSE,4,40,5,"valley",1035.40,147.460,513,gr
TRUE,4,40,5,"valley", 966.85,249.630,513,hp
FALSE,7,60,2,"scostl", 692.86,424.740,514,ec
FALSE,7,60,2,"scostl",1032.10,412.350,514,er
TRUE,7,60,2,"scostl", 753.61,169.070,514,gc
FALSE,7,60,2,"scostl", 941.40,164.080,514,gr
FALSE,7,60,2,"scostl", 960.97,217.170,514,hp
FALSE,4,50,2,"valley", 829.89,523.280,515,ec
FALSE,4,50,2,"valley",1030.00,449.830,515,er
FALSE,4,50,2,"valley", 804.17,190.420,515,gc
TRUE,4,50,2,"valley", 971.13,160.170,515,gr
FALSE,4,50,2,"valley",1001.10,213.920,515,hp
TRUE,2,50,3,"valley", 731.85,420.250,516,ec
FALSE,2,50,3,"valley",1002.40,438.370,516,er
FALSE,2,50,3,"valley", 801.67,180.070,516,gc
FALSE,2,50,3,"valley", 906.72,167.970,516,gr
FALSE,2,50,3,"valley", 924.84,203.640,516,hp
FALSE,4,25,4,"ncostl", 791.63,430.740,517,ec
FALSE,4,25,4,"ncostl", 743.34,337.760,517,er
TRUE,4,25,4,"ncostl", 652.27,162.280,517,gc
FALSE,4,25,4,"ncostl", 879.24,140.650,517,gr
FALSE,4,25,4,"ncostl",1070.00,197.170,517,hp
FALSE,5,50,2,"scostl", 583.44,430.630,518,ec
TRUE,5,50,2,"scostl", 830.40,302.240,518,er
FALSE,5,50,2,"scostl", 665.82,134.310,518,gc
FALSE,5,50,2,"scostl", 907.25,138.100,518,gr
FALSE,5,50,2,"scostl",1003.20,154.890,518,hp
FALSE,2,50,4,"mountn",1065.80,571.820,519,ec
FALSE,2,50,4,"mountn",1037.50,585.670,519,er
TRUE,2,50,4,"mountn", 993.35,230.320,519,gc
FALSE,2,50,4,"mountn",1258.10,204.740,519,gr
FALSE,2,50,4,"mountn",1272.70,303.010,519,hp
FALSE,7,30,6,"mountn", 905.93,552.240,520,ec
TRUE,7,30,6,"mountn",1097.30,456.230,520,er
FALSE,7,30,6,"mountn", 624.78,158.190,520,gc
FALSE,7,30,6,"mountn",1107.50,182.480,520,gr
FALSE,7,30,6,"mountn",1109.70,204.390,520,hp
FALSE,2,65,7,"scostl", 784.76,525.500,521,ec
FALSE,2,65,7,"scostl",1092.10,431.130,521,er
TRUE,2,65,7,"scostl", 798.68,182.120,521,gc
FALSE,2,65,7,"scostl", 924.96,174.700,521,gr
FALSE,2,65,7,"scostl",1160.20,230.140,521,hp
FALSE,4,40,5,"scostl", 970.70,487.820,522,ec
FALSE,4,40,5,"scostl", 924.09,391.430,522,er
TRUE,4,40,5,"scostl", 848.43,170.960,522,gc
FALSE,4,40,5,"scostl",1021.10,145.180,522,gr
FALSE,4,40,5,"scostl",1082.50,229.150,522,hp
FALSE,3,60,3,"mountn", 798.02,365.670,523,ec
FALSE,3,60,3,"mountn",1002.40,393.870,523,er
FALSE,3,60,3,"mountn", 856.92,168.260,523,gc
TRUE,3,60,3,"mountn", 801.60,146.890,523,gr
FALSE,3,60,3,"mountn", 995.99,221.220,523,hp
FALSE,4,45,5,"valley", 730.75,410.450,524,ec
FALSE,4,45,5,"valley",1007.80,333.800,524,er
TRUE,4,45,5,"valley", 790.30,153.510,524,gc
FALSE,4,45,5,"valley", 719.45,119.220,524,gr
FALSE,4,45,5,"valley", 915.50,192.930,524,hp
FALSE,3,40,3,"scostl", 727.38,507.310,525,ec
FALSE,3,40,3,"scostl", 762.02,448.550,525,er
TRUE,3,40,3,"scostl", 890.01,179.410,525,gc
FALSE,3,40,3,"scostl", 903.60,154.230,525,gr
FALSE,3,40,3,"scostl", 989.96,220.600,525,hp
FALSE,7,50,2,"ncostl", 891.91,399.760,526,ec
FALSE,7,50,2,"ncostl", 987.18,450.360,526,er
TRUE,7,50,2,"ncostl", 720.94,137.310,526,gc
FALSE,7,50,2,"ncostl", 944.97,148.010,526,gr
FALSE,7,50,2,"ncostl", 964.43,209.080,526,hp
FALSE,4,35,5,"scostl",1142.50,663.460,527,ec
FALSE,4,35,5,"scostl",1340.30,579.410,527,er
TRUE,4,35,5,"scostl", 997.03,241.340,527,gc
FALSE,4,35,5,"scostl",1207.60,186.350,527,gr
FALSE,4,35,5,"scostl",1341.80,298.690,527,hp
FALSE,7,30,4,"scostl", 760.98,458.250,528,ec
FALSE,7,30,4,"scostl", 788.01,368.750,528,er
FALSE,7,30,4,"scostl", 723.33,155.350,528,gc
TRUE,7,30,4,"scostl", 819.04,163.760,528,gr
FALSE,7,30,4,"scostl",1066.60,216.270,528,hp
FALSE,2,40,2,"scostl", 808.76,506.750,529,ec
FALSE,2,40,2,"scostl",1114.80,396.570,529,er
TRUE,2,40,2,"scostl", 778.98,162.870,529,gc
FALSE,2,40,2,"scostl", 968.37,149.500,529,gr
FALSE,2,40,2,"scostl",1057.60,210.790,529,hp
FALSE,6,45,2,"valley", 861.73,493.210,530,ec
FALSE,6,45,2,"valley",1089.70,424.910,530,er
TRUE,6,45,2,"valley", 734.22,157.590,530,gc
FALSE,6,45,2,"valley",1027.30,159.740,530,gr
FALSE,6,45,2,"valley",1150.30,245.320,530,hp
FALSE,4,25,4,"valley", 935.56,497.910,531,ec
FALSE,4,25,4,"valley", 984.76,441.640,531,er
TRUE,4,25,4,"valley", 803.19,198.490,531,gc
FALSE,4,25,4,"valley", 772.82,165.210,531,gr
FALSE,4,25,4,"valley",1136.20,235.040,531,hp
FALSE,3,25,6,"ncostl", 909.00,467.960,532,ec
FALSE,3,25,6,"ncostl",1054.70,414.290,532,er
TRUE,3,25,6,"ncostl", 624.21,194.560,532,gc
FALSE,3,25,6,"ncostl", 939.82,172.640,532,gr
FALSE,3,25,6,"ncostl",1075.10,217.330,532,hp
FALSE,2,35,3,"scostl", 855.51,567.260,533,ec
FALSE,2,35,3,"scostl",1181.30,470.970,533,er
TRUE,2,35,3,"scostl", 864.76,172.980,533,gc
FALSE,2,35,3,"scostl", 914.31,163.830,533,gr
FALSE,2,35,3,"scostl",1087.00,223.000,533,hp
FALSE,4,40,6,"scostl", 649.65,427.320,534,ec
TRUE,4,40,6,"scostl", 672.49,363.510,534,er
FALSE,4,40,6,"scostl", 602.08,139.780,534,gc
FALSE,4,40,6,"scostl", 823.57,148.530,534,gr
FALSE,4,40,6,"scostl", 897.79,175.100,534,hp
FALSE,5,30,7,"valley", 635.93,378.420,535,ec
FALSE,5,30,7,"valley", 879.38,463.470,535,er
FALSE,5,30,7,"valley", 671.48,149.370,535,gc
TRUE,5,30,7,"valley", 726.86,137.890,535,gr
FALSE,5,30,7,"valley", 879.12,163.680,535,hp
FALSE,7,55,2,"valley", 956.76,561.760,536,ec
FALSE,7,55,2,"valley",1044.80,433.020,536,er
TRUE,7,55,2,"valley", 840.22,213.320,536,gc
FALSE,7,55,2,"valley", 986.20,157.890,536,gr
FALSE,7,55,2,"valley",1125.60,254.940,536,hp
FALSE,2,35,3,"ncostl", 821.35,554.490,537,ec
FALSE,2,35,3,"ncostl", 942.46,471.030,537,er
FALSE,2,35,3,"ncostl", 854.19,180.440,537,gc
TRUE,2,35,3,"ncostl", 910.98,190.910,537,gr
FALSE,2,35,3,"ncostl",1215.20,227.100,537,hp
FALSE,2,20,3,"scostl", 669.75,543.190,538,ec
FALSE,2,20,3,"scostl",1022.10,412.760,538,er
TRUE,2,20,3,"scostl", 779.81,158.060,538,gc
FALSE,2,20,3,"scostl", 796.44,125.430,538,gr
FALSE,2,20,3,"scostl", 964.88,209.570,538,hp
FALSE,5,50,6,"ncostl", 943.94,494.880,539,ec
FALSE,5,50,6,"ncostl", 931.56,436.020,539,er
TRUE,5,50,6,"ncostl", 956.86,184.620,539,gc
FALSE,5,50,6,"ncostl",1145.40,185.170,539,gr
FALSE,5,50,6,"ncostl",1262.40,239.050,539,hp
FALSE,4,50,6,"scostl", 896.68,536.550,540,ec
FALSE,4,50,6,"scostl",1044.30,435.320,540,er
TRUE,4,50,6,"scostl", 869.97,181.720,540,gc
FALSE,4,50,6,"scostl", 916.53,160.160,540,gr
FALSE,4,50,6,"scostl", 947.46,207.880,540,hp
FALSE,6,55,3,"ncostl", 886.42,521.870,541,ec
FALSE,6,55,3,"ncostl",1088.80,401.260,541,er
TRUE,6,55,3,"ncostl", 820.54,168.090,541,gc
FALSE,6,55,3,"ncostl", 989.73,142.620,541,gr
FALSE,6,55,3,"ncostl",1018.10,200.870,541,hp
FALSE,7,65,6,"ncostl", 749.73,409.430,542,ec
FALSE,7,65,6,"ncostl", 978.30,417.970,542,er
FALSE,7,65,6,"ncostl", 723.98,182.260,542,gc
